;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
5551;Apartamento;Copacabana;3;1;1;130;6000.0;1000.0;
5552;Apartamento;Copacabana;1;0;0;35;2300.0;;
5553;Apartamento;Laranjeiras;3;1;1;130;4200.0;1600.0;241.0
5554;Apartamento;Ipanema;2;2;1;130;16500.0;1530.0;900.0
5555;Apartamento;Humaitá;2;1;0;75;3000.0;950.0;
5556;Apartamento;Tijuca;2;0;0;67;1800.0;;24.0
5557;Apartamento;Flamengo;3;1;0;165;5500.0;1550.0;350.0
5558;Apartamento;Lagoa;3;3;3;227;14000.0;3675.0;
5559;Apartamento;Barra da Tijuca;4;3;4;290;15000.0;3200.0;620.0
5560;Apartamento;Barra da Tijuca;4;2;1;130;3300.0;2185.0;300.0
5561;Apartamento;Centro;1;0;0;40;1500.0;400.0;24.0
5562;Apartamento;Jardim Botânico;3;0;0;67;2500.0;686.0;
5563;Apartamento;Barra da Tijuca;2;1;1;100;3000.0;800.0;
5564;Casa de Condomínio;Recreio dos Bandeirantes;4;4;2;240;4200.0;1500.0;360.0
5565;Apartamento;Ipanema;3;1;1;120;7000.0;1800.0;370.0
5566;Apartamento;Méier;2;0;0;46;800.0;507.0;13.0
5567;Apartamento;Ipanema;4;2;2;220;15000.0;1900.0;508.0
5568;Apartamento;Ipanema;2;1;0;180;14000.0;2500.0;1000.0
5569;Apartamento;Rio Comprido;1;1;0;40;1200.0;352.0;340.0
5570;Apartamento;Tijuca;2;1;0;112;1800.0;335.0;134.0
5571;Apartamento;Copacabana;3;1;1;140;5000.0;1450.0;
5572;Apartamento;Copacabana;1;0;1;35;1800.0;560.0;68.0
5573;Apartamento;Gávea;2;0;1;146;4000.0;617.0;
5574;Apartamento;Barra da Tijuca;4;2;0;145;3500.0;2366.0;470.0
5575;Apartamento;Leblon;2;1;0;68;3500.0;1000.0;130.0
5576;Apartamento;Lagoa;3;3;3;265;19000.0;3800.0;1416.0
5577;Apartamento;Barra da Tijuca;4;3;2;480;24991.0;;
5578;Apartamento;Leblon;3;2;1;170;8000.0;2000.0;450.0
5579;Apartamento;Ramos;2;1;0;54;1100.0;230.0;
5580;Apartamento;Jardim Botânico;2;0;0;50;2100.0;812.0;
5581;Quitinete;Copacabana;1;0;0;30;1000.0;488.0;54.0
5582;Apartamento;São Conrado;1;2;1;105;6500.0;2014.0;629.0
5583;Casa;Barra da Tijuca;5;5;0;341;8200.0;;794.0
5584;Apartamento;Recreio dos Bandeirantes;3;2;2;140;3000.0;1480.0;190.0
5585;Apartamento;Botafogo;3;1;0;109;3000.0;1094.0;174.0
5586;Apartamento;Botafogo;1;0;0;37;1500.0;400.0;53.0
5587;Apartamento;Vila Isabel;2;1;0;65;1800.0;750.0;
5588;Apartamento;Jacarepaguá;2;0;1;73;1000.0;543.0;58.0
5589;Apartamento;Tanque;3;2;2;91;1200.0;525.0;106.0
5590;Apartamento;Olaria;2;1;0;74;900.0;605.0;
5591;Casa de Vila;Padre Miguel;2;0;0;50;870.0;;2.0
5592;Apartamento;Copacabana;2;0;1;78;3000.0;;
5593;Apartamento;Barra da Tijuca;3;2;1;100;2200.0;1600.0;350.0
5594;Apartamento;Flamengo;4;1;0;250;5300.0;2200.0;701.0
5595;Apartamento;Campo Grande;2;1;0;47;600.0;330.0;
5596;Casa de Condomínio;Taquara;4;4;4;300;5000.0;690.0;
5597;Apartamento;Maracanã;2;0;0;64;1300.0;460.0;
5598;Apartamento;Ipanema;3;1;1;127;7000.0;1048.0;294.0
5599;Apartamento;Recreio dos Bandeirantes;3;1;1;75;3200.0;1000.0;110.0
5600;Apartamento;Jardim Botânico;3;1;1;105;3800.0;1015.0;238.0
5601;Casa de Condomínio;Taquara;4;3;4;320;5000.0;690.0;
5602;Apartamento;Recreio dos Bandeirantes;3;3;3;120;3000.0;778.0;298.0
5603;Apartamento;Ipanema;2;2;1;130;16500.0;1500.0;900.0
5604;Apartamento;Copacabana;2;0;0;80;2000.0;800.0;150.0
5605;Apartamento;Barra da Tijuca;3;2;1;140;3000.0;2300.0;421.0
5606;Apartamento;Barra da Tijuca;3;2;3;120;5300.0;2500.0;783.0
5607;Apartamento;Leblon;3;1;2;110;13700.0;1275.0;290.0
5608;Apartamento;Recreio dos Bandeirantes;2;1;0;94;1500.0;1045.0;
5609;Apartamento;Leblon;4;3;4;305;28000.0;5300.0;200.0
5610;Apartamento;Barra da Tijuca;4;0;2;153;3515.0;2100.0;2500.0
5611;Apartamento;Botafogo;1;0;0;36;1300.0;616.0;57.0
5612;Apartamento;Barra da Tijuca;2;2;1;105;5800.0;2100.0;
5613;Apartamento;Botafogo;3;2;1;140;5000.0;1500.0;424.0
5614;Casa de Condomínio;Cosme Velho;4;3;1;379;15000.0;1100.0;536.0
5615;Apartamento;Tijuca;2;1;0;75;2000.0;590.0;75.0
5616;Apartamento;Taquara;2;1;1;120;2320.0;540.0;350.0
5617;Apartamento;Jacarepaguá;2;0;0;55;1200.0;530.0;
5618;Apartamento;Barra da Tijuca;3;3;1;270;8000.0;3000.0;530.0
5619;Apartamento;Campo Grande;2;1;0;45;750.0;75.0;
5620;Quitinete;Botafogo;1;0;0;18;1000.0;436.0;25.0
5621;Apartamento;Barra da Tijuca;4;3;4;340;15000.0;1600.0;1000.0
5622;Apartamento;Recreio dos Bandeirantes;3;0;0;85;2600.0;850.0;
5623;Apartamento;Copacabana;1;0;0;60;2300.0;550.0;86.0
5624;Apartamento;Maracanã;2;0;0;58;1500.0;550.0;
5625;Apartamento;Ipanema;2;1;0;108;3500.0;1149.0;3184.0
5626;Apartamento;Lagoa;3;2;2;222;9000.0;4720.0;980.0
5627;Apartamento;Ipanema;1;1;1;74;6500.0;3561.0;465.0
5628;Casa de Condomínio;Vargem Grande;3;3;1;150;2500.0;150.0;
5629;Casa;Glória;5;0;3;265;8400.0;;
5630;Apartamento;Centro;1;0;0;45;2000.0;633.0;779.0
5631;Apartamento;Barra da Tijuca;3;2;2;113;3200.0;1500.0;339.0
5632;Apartamento;Ipanema;2;0;0;70;2500.0;667.0;128.0
5633;Apartamento;Bonsucesso;3;0;1;82;1500.0;470.0;
5634;Apartamento;Ipanema;3;1;1;156;4000.0;1500.0;252.0
5635;Apartamento;Tijuca;2;1;1;103;2600.0;550.0;150.0
5636;Apartamento;Tijuca;3;2;1;132;2800.0;1216.0;200.0
5637;Apartamento;Cachambi;1;1;0;45;700.0;210.0;
5638;Apartamento;Leblon;3;1;1;142;9000.0;1536.0;569.0
5639;Apartamento;Copacabana;2;0;0;80;3000.0;580.0;120.0
5640;Apartamento;Lagoa;2;0;0;90;2100.0;1800.0;400.0
5641;Apartamento;Leblon;4;2;1;260;15000.0;6500.0;1100.0
5642;Casa de Condomínio;Recreio dos Bandeirantes;5;3;5;350;6000.0;495.0;296.0
5643;Apartamento;São Conrado;4;2;1;149;5500.0;1760.0;3900.0
5644;Apartamento;Recreio dos Bandeirantes;3;2;1;110;1800.0;577.0;157.0
5645;Apartamento;Taquara;2;0;0;55;900.0;298.0;13.0
5646;Apartamento;Tijuca;2;0;0;70;1300.0;580.0;30.0
5647;Apartamento;Pilares;2;1;0;55;1000.0;209.0;
5648;Casa;Campo Grande;2;1;0;127;2500.0;;
5649;Apartamento;Tijuca;1;0;0;40;1500.0;611.0;24.0
5650;Apartamento;Barra da Tijuca;4;3;2;300;12000.0;3550.0;1560.0
5651;Apartamento;Botafogo;1;1;0;40;2990.0;1020.0;183.0
5652;Apartamento;Laranjeiras;3;0;1;120;2200.0;600.0;
5653;Apartamento;Méier;1;0;0;40;1100.0;500.0;13.0
5654;Apartamento;Méier;2;1;0;46;900.0;420.0;13.0
5655;Apartamento;Barra da Tijuca;2;1;1;60;2300.0;1019.0;137.0
5656;Apartamento;Barra da Tijuca;2;1;1;90;2950.0;1430.0;200.0
5657;Apartamento;Barra da Tijuca;2;1;0;52;1200.0;470.0;200.0
5658;Apartamento;Ipanema;2;1;0;100;4200.0;800.0;120.0
5659;Apartamento;Catete;3;0;0;128;3000.0;800.0;210.0
5660;Apartamento;Campo Grande;2;0;0;60;750.0;;
5661;Apartamento;Copacabana;4;1;4;387;18000.0;2700.0;1000.0
5662;Apartamento;Copacabana;0;0;0;15;100.0;;
5663;Apartamento;Camorim;4;2;2;230;2400.0;818.0;305.0
5664;Apartamento;Tijuca;2;1;1;60;2200.0;694.0;47.0
5665;Apartamento;Penha;1;0;0;50;900.0;250.0;
5666;Apartamento;Barra da Tijuca;2;2;1;80;4000.0;1721.0;311.0
5667;Apartamento;Copacabana;5;1;2;303;16000.0;1275.0;742.0
5668;Apartamento;Jacarepaguá;1;1;1;42;1200.0;720.0;30.0
5669;Casa de Condomínio;Gávea;4;2;2;500;12000.0;579.0;1438.0
5670;Apartamento;Recreio dos Bandeirantes;2;2;1;70;2200.0;1280.0;3200.0
5671;Apartamento;Barra da Tijuca;2;1;1;70;3240.0;950.0;
5672;Apartamento;Barra da Tijuca;4;2;1;166;7500.0;2200.0;6650.0
5673;Apartamento;Recreio dos Bandeirantes;2;1;1;84;2150.0;430.0;
5674;Apartamento;Tijuca;2;1;1;70;2000.0;600.0;75.0
5675;Apartamento;Ipanema;2;1;1;77;3600.0;1360.0;
5676;Apartamento;Laranjeiras;3;0;0;90;3000.0;1000.0;23.0
5677;Apartamento;Barra da Tijuca;3;1;1;90;1900.0;1200.0;98.0
5678;Apartamento;Copacabana;3;1;0;122;2700.0;1402.0;187.0
5679;Apartamento;Vila Valqueire;3;1;1;92;1800.0;355.0;
5680;Apartamento;Ipanema;3;1;1;150;6000.0;1580.0;470.0
5681;Apartamento;Jacarepaguá;2;1;1;131;2500.0;1000.0;180.0
5682;Apartamento;Copacabana;4;3;4;700;35000.0;1850.0;140.0
5683;Apartamento;Engenho de Dentro;2;1;1;73;1200.0;731.0;13.0
5684;Casa;Campo Grande;3;7;1;212;1500.0;;846.0
5685;Apartamento;Ipanema;3;1;1;140;7000.0;;
5686;Apartamento;Flamengo;2;1;1;70;2800.0;1350.0;220.0
5687;Apartamento;Ipanema;2;2;0;75;5000.0;2505.0;320.0
5688;Casa de Condomínio;Barra da Tijuca;4;4;4;1000;24000.0;2214.0;1980.0
5689;Apartamento;Recreio dos Bandeirantes;3;1;2;70;1800.0;1095.0;
5690;Casa;Campo Grande;2;1;1;65;800.0;;
5691;Apartamento;Leblon;2;0;1;55;3750.0;1000.0;140.0
5692;Apartamento;Barra da Tijuca;2;1;1;75;1550.0;790.0;
5693;Casa;Barra da Tijuca;4;4;2;660;30000.0;1050.0;130.0
5694;Apartamento;Tijuca;2;1;0;90;2800.0;800.0;70.0
5695;Apartamento;Barra da Tijuca;2;1;1;85;2200.0;1150.0;255.0
5696;Apartamento;Botafogo;1;1;1;45;2600.0;1100.0;180.0
5697;Apartamento;Copacabana;3;0;1;156;2500.0;984.0;248.0
5698;Casa;São Conrado;7;6;5;1000;30000.0;990.0;
5699;Casa de Condomínio;Itanhangá;4;8;4;1800;20000.0;;
5700;Apartamento;Quintino Bocaiúva;2;1;0;55;600.0;360.0;
5701;Apartamento;Botafogo;2;1;1;89;3200.0;780.0;181.0
5702;Apartamento;Campo Grande;2;1;0;55;800.0;;
5703;Apartamento;Botafogo;1;0;0;34;1200.0;506.0;54.0
5704;Apartamento;Recreio dos Bandeirantes;2;1;2;95;1800.0;764.0;95.0
5705;Apartamento;Flamengo;3;1;1;140;3000.0;2500.0;370.0
5706;Apartamento;Gávea;4;1;1;229;4000.0;3162.0;447.0
5707;Apartamento;Botafogo;2;1;2;84;4650.0;1130.0;260.0
5708;Casa de Condomínio;Campo Grande;2;1;0;70;700.0;50.0;
5709;Apartamento;Cachambi;2;1;1;70;1750.0;556.0;77.0
5710;Apartamento;Barra da Tijuca;1;1;0;73;1500.0;1200.0;237.0
5711;Apartamento;Grajaú;2;1;1;75;1200.0;840.0;71.0
5712;Apartamento;Barra da Tijuca;5;3;4;231;14000.0;2590.0;465.0
5713;Apartamento;Barra da Tijuca;4;4;4;310;8000.0;2150.0;1038.0
5714;Apartamento;Leblon;2;1;1;80;3600.0;1125.0;
5715;Apartamento;Humaitá;1;1;0;34;2500.0;333.0;
5716;Apartamento;Leblon;3;1;1;130;5250.0;1360.0;430.0
5717;Apartamento;Recreio dos Bandeirantes;2;1;2;80;1300.0;1033.0;140.0
5718;Casa de Condomínio;Barra da Tijuca;4;3;1;400;8500.0;970.0;
5719;Apartamento;Copacabana;2;0;0;71;2800.0;855.0;136.0
5720;Apartamento;Barra da Tijuca;3;0;1;98;3300.0;1100.0;90.0
5721;Casa de Vila;Méier;2;1;1;65;1500.0;140.0;802.0
5722;Apartamento;Flamengo;3;0;1;250;11000.0;2000.0;399.0
5723;Apartamento;Tijuca;1;0;0;50;1200.0;600.0;48.0
5724;Apartamento;Ipanema;4;3;1;175;7500.0;1550.0;
5725;Apartamento;Copacabana;2;1;0;61;2500.0;877.0;132.0
5726;Apartamento;Grajaú;2;1;1;70;1300.0;1000.0;90.0
5727;Apartamento;Copacabana;3;0;1;90;2350.0;1237.0;123.0
5728;Apartamento;Maracanã;2;0;0;78;1900.0;768.0;79.0
5729;Apartamento;Laranjeiras;2;1;2;63;2700.0;934.0;
5730;Apartamento;Barra da Tijuca;3;0;2;212;5500.0;1200.0;682.0
5731;Apartamento;Andaraí;1;0;0;40;1000.0;340.0;190.0
5732;Apartamento;Leblon;4;2;2;160;7000.0;1900.0;733.0
5733;Apartamento;Recreio dos Bandeirantes;3;2;1;90;1600.0;1276.0;200.0
5734;Apartamento;Barra da Tijuca;3;3;1;135;10000.0;2600.0;700.0
5735;Apartamento;Copacabana;1;0;0;18;1500.0;;
5736;Apartamento;Tijuca;3;2;0;126;2000.0;550.0;1100.0
5737;Apartamento;Barra da Tijuca;2;1;1;75;2300.0;816.0;224.0
5738;Apartamento;Todos os Santos;1;1;1;48;1000.0;490.0;
5739;Casa de Condomínio;Barra da Tijuca;4;4;3;622;9991.0;1380.0;1486.0
5740;Apartamento;Recreio dos Bandeirantes;2;1;1;97;1900.0;1100.0;140.0
5741;Apartamento;Méier;2;0;0;59;1100.0;681.0;
5742;Casa de Condomínio;Taquara;3;5;1;272;3600.0;400.0;2246.0
5743;Apartamento;São Conrado;2;1;1;100;3000.0;830.0;360.0
5744;Apartamento;Jardim Guanabara;2;1;0;65;1500.0;;
5745;Apartamento;Barra da Tijuca;4;2;2;140;5500.0;1250.0;550.0
5746;Casa de Condomínio;Barra da Tijuca;5;4;5;600;10000.0;1600.0;
5747;Apartamento;Recreio dos Bandeirantes;3;2;2;300;4200.0;1236.0;3327.0
5748;Apartamento;Recreio dos Bandeirantes;3;2;2;180;2600.0;900.0;442.0
5749;Apartamento;Copacabana;3;2;1;156;3900.0;1650.0;2804.0
5750;Apartamento;Leme;2;0;0;75;2400.0;878.0;
5751;Apartamento;Laranjeiras;3;0;1;147;4500.0;1290.0;226.0
5752;Apartamento;Campo Grande;4;2;1;180;3000.0;900.0;
5753;Apartamento;Leblon;4;1;2;205;15000.0;6000.0;772.0
5754;Apartamento;Copacabana;2;0;0;64;2200.0;780.0;144.0
5755;Casa;Maracanã;2;0;0;85;1800.0;;82.0
5756;Apartamento;Botafogo;4;2;1;693;15000.0;3545.0;1420.0
5757;Apartamento;Barra da Tijuca;3;1;1;70;1800.0;700.0;60.0
5758;Apartamento;Copacabana;2;1;1;115;3800.0;1150.0;235.0
5759;Apartamento;Barra da Tijuca;1;1;0;84;2000.0;1300.0;
5760;Apartamento;Cachambi;2;1;1;75;1300.0;300.0;37.0
5761;Apartamento;Leblon;3;1;1;190;12500.0;3630.0;545.0
5762;Casa de Condomínio;Barra da Tijuca;5;1;2;250;9000.0;1650.0;500.0
5763;Casa de Condomínio;Recreio dos Bandeirantes;4;3;3;153;3650.0;900.0;1.0
5764;Apartamento;Copacabana;4;1;1;150;4800.0;1907.0;263.0
5765;Apartamento;Leblon;2;1;0;82;3500.0;1120.0;
5766;Apartamento;Barra da Tijuca;2;1;1;90;2200.0;1400.0;
5767;Apartamento;Leblon;2;0;0;75;3900.0;462.0;159.0
5768;Apartamento;Engenho de Dentro;1;0;0;30;300.0;50.0;
5769;Apartamento;Vila da Penha;2;0;0;50;900.0;200.0;
5770;Apartamento;Ipanema;3;1;0;100;6000.0;1583.0;280.0
5771;Apartamento;Barra da Tijuca;1;1;1;39;1500.0;439.0;
5772;Apartamento;Leblon;4;2;2;650;51000.0;7000.0;
5773;Apartamento;Ipanema;2;1;1;85;7000.0;;
5774;Apartamento;Ipanema;3;1;1;152;7400.0;1720.0;553.0
5775;Apartamento;Barra da Tijuca;4;3;4;300;25000.0;3000.0;400.0
5776;Apartamento;Campo Grande;3;1;0;65;700.0;330.0;
5777;Apartamento;Recreio dos Bandeirantes;3;2;2;92;1650.0;900.0;
5778;Apartamento;São Conrado;3;2;1;150;4000.0;1600.0;455.0
5779;Apartamento;Botafogo;3;1;1;101;5100.0;1340.0;341.0
5780;Apartamento;Vila Isabel;2;0;0;65;1650.0;200.0;52.0
5781;Apartamento;Irajá;2;1;0;87;1456.0;;
5782;Apartamento;Leblon;2;1;1;82;3500.0;1120.0;389.0
5783;Quitinete;Leblon;1;0;0;50;1700.0;560.0;62.0
5784;Apartamento;Recreio dos Bandeirantes;3;1;1;97;2650.0;875.0;205.0
5785;Apartamento;Copacabana;3;1;0;120;3500.0;1500.0;1200.0
5786;Apartamento;Lagoa;3;1;1;137;5500.0;1350.0;
5787;Casa de Vila;Ramos;1;0;0;40;750.0;;
5788;Apartamento;Jardim Botânico;4;2;1;160;4500.0;2437.0;436.0
5789;Apartamento;Leblon;3;1;0;155;7000.0;2650.0;550.0
5790;Casa de Condomínio;Recreio dos Bandeirantes;5;4;4;800;12000.0;1000.0;1300.0
5791;Apartamento;Barra da Tijuca;4;3;2;237;7000.0;3400.0;580.0
5792;Apartamento;Ipanema;2;0;1;86;4500.0;760.0;260.0
5793;Apartamento;Tijuca;3;2;1;116;3500.0;1210.0;317.0
5794;Apartamento;Jacarepaguá;1;0;0;30;550.0;18.0;8.0
5795;Casa de Condomínio;Guaratiba;3;1;0;65;900.0;170.0;
5796;Apartamento;Ipanema;3;1;1;100;3000.0;1340.0;160.0
5797;Apartamento;Barra da Tijuca;4;2;2;140;5500.0;1800.0;700.0
5798;Apartamento;Copacabana;4;0;1;260;11000.0;1050.0;2322.0
5799;Apartamento;Tijuca;3;0;1;75;2300.0;600.0;150.0
5800;Apartamento;Recreio dos Bandeirantes;4;3;3;246;3500.0;920.0;5118.0
5801;Apartamento;Recreio dos Bandeirantes;3;1;1;103;1700.0;1322.0;
5802;Quitinete;Catete;1;0;0;24;1100.0;357.0;
5803;Apartamento;Barra da Tijuca;1;1;1;73;1300.0;1015.0;149.0
5804;Apartamento;Ipanema;2;1;0;80;3600.0;1200.0;
5805;Apartamento;Ipanema;3;2;1;130;5400.0;1600.0;530.0
5806;Apartamento;Barra da Tijuca;2;1;1;77;1200.0;1277.0;
5807;Casa;Catete;5;3;1;300;15000.0;;
5808;Apartamento;Campo Grande;1;0;0;50;500.0;;
5809;Apartamento;Pechincha;2;0;0;53;1200.0;520.0;60.0
5810;Apartamento;Leblon;2;1;1;70;6000.0;2055.0;230.0
5811;Apartamento;Méier;2;0;0;49;1200.0;532.0;35.0
5812;Apartamento;Leblon;2;1;0;108;5000.0;1081.0;280.0
5813;Apartamento;Barra da Tijuca;2;1;1;70;3000.0;1000.0;500.0
5814;Apartamento;Campo Grande;2;1;0;55;700.0;;2.0
5815;Apartamento;Copacabana;1;0;0;28;1100.0;450.0;54.0
5816;Apartamento;Ipanema;3;1;1;140;7500.0;1300.0;300.0
5817;Apartamento;Penha Circular;2;1;0;75;1300.0;490.0;
5818;Apartamento;Recreio dos Bandeirantes;2;1;1;120;2000.0;1600.0;3500.0
5819;Apartamento;Tijuca;3;1;1;99;1800.0;710.0;
5820;Casa;Campo Grande;3;3;0;140;1800.0;;
5821;Quitinete;Centro;1;0;0;40;1000.0;275.0;20.0
5822;Apartamento;Bonsucesso;2;0;0;100;900.0;484.0;
5823;Apartamento;São Cristóvão;2;1;0;65;1100.0;379.0;
5824;Apartamento;Barra da Tijuca;3;2;1;172;2300.0;1600.0;450.0
5825;Apartamento;Ipanema;2;1;0;70;3000.0;900.0;205.0
5826;Casa;Jardim Sulacap;2;1;1;60;1250.0;;
5827;Apartamento;Catete;2;1;0;71;2200.0;725.0;109.0
5828;Apartamento;Pechincha;3;1;0;86;1000.0;670.0;84.0
5829;Apartamento;Barra da Tijuca;3;2;3;170;9000.0;1600.0;547.0
5830;Apartamento;Santa Teresa;2;1;0;80;1500.0;738.0;230.0
5831;Apartamento;Praça da Bandeira;1;0;0;38;1200.0;128.0;25.0
5832;Casa de Condomínio;Barra da Tijuca;4;3;4;263;7000.0;707.0;
5833;Apartamento;Barra da Tijuca;3;2;2;148;4200.0;1800.0;600.0
5834;Apartamento;Botafogo;2;1;0;70;2600.0;700.0;
5835;Apartamento;Leblon;4;2;1;290;16900.0;2960.0;1506.0
5836;Apartamento;Barra da Tijuca;2;2;1;90;2800.0;1000.0;100.0
5837;Apartamento;Barra da Tijuca;4;4;4;400;12500.0;1600.0;1500.0
5838;Apartamento;Ipanema;2;2;2;220;14900.0;1800.0;1083.0
5839;Quitinete;Taquara;1;0;0;20;500.0;;
5840;Apartamento;Botafogo;1;0;0;40;2300.0;402.0;
5841;Apartamento;Flamengo;3;1;2;160;3900.0;900.0;220.0
5842;Apartamento;Lagoa;3;1;1;135;4100.0;1734.0;623.0
5843;Apartamento;Barra da Tijuca;3;2;1;120;2900.0;1800.0;
5844;Apartamento;Tijuca;3;0;1;110;2500.0;700.0;150.0
5845;Apartamento;Flamengo;2;0;0;75;3800.0;700.0;150.0
5846;Apartamento;Flamengo;4;2;1;300;5500.0;2500.0;
5847;Apartamento;Ipanema;3;1;1;100;3300.0;1192.0;171.0
5848;Apartamento;Botafogo;3;1;0;115;3100.0;800.0;100.0
5849;Apartamento;Barra da Tijuca;2;1;1;89;3500.0;1015.0;
5850;Apartamento;Copacabana;3;0;1;107;3100.0;780.0;210.0
5851;Apartamento;Barra da Tijuca;3;3;3;300;5000.0;1980.0;595.0
5852;Apartamento;Anil;2;1;1;55;1500.0;550.0;
5853;Apartamento;Leblon;4;2;1;145;8500.0;1960.0;360.0
5854;Apartamento;Freguesia (Jacarepaguá);2;1;1;60;1200.0;450.0;10.0
5855;Apartamento;Botafogo;2;1;1;64;3800.0;980.0;210.0
5856;Apartamento;Lagoa;3;2;2;300;7900.0;2650.0;
5857;Casa;Jardim Botânico;4;4;4;452;20000.0;;1749.0
5858;Apartamento;Recreio dos Bandeirantes;3;2;2;225;3000.0;790.0;
5859;Apartamento;Lagoa;4;2;2;169;25000.0;3710.0;1197.0
5860;Apartamento;Leblon;2;1;1;82;3300.0;1020.0;270.0
5861;Apartamento;Leblon;4;2;2;250;17000.0;5000.0;1000.0
5862;Apartamento;Copacabana;4;1;2;230;4500.0;1400.0;250.0
5863;Apartamento;Botafogo;3;0;0;146;3000.0;850.0;
5864;Apartamento;Leblon;3;3;1;166;8500.0;3500.0;500.0
5865;Apartamento;Barra da Tijuca;2;1;1;74;2600.0;1330.0;220.0
5866;Apartamento;Recreio dos Bandeirantes;3;3;1;111;1700.0;904.0;
5867;Apartamento;Copacabana;2;0;0;80;2200.0;680.0;173.0
5868;Apartamento;Vila Isabel;2;1;0;75;1500.0;460.0;90.0
5869;Apartamento;Flamengo;1;0;0;30;1400.0;370.0;
5870;Apartamento;Botafogo;1;0;0;60;2200.0;645.0;1100.0
5871;Apartamento;Botafogo;3;1;1;108;2800.0;1160.0;236.0
5872;Casa;Parque Anchieta;3;4;0;200;1500.0;;
5873;Casa;Santa Teresa;1;0;0;22;500.0;98.0;6.0
5874;Casa de Condomínio;Barra da Tijuca;5;0;5;1000;25000.0;1300.0;1600.0
5875;Apartamento;Flamengo;3;1;1;152;3800.0;1338.0;
5876;Apartamento;Botafogo;2;1;1;64;3350.0;917.0;152.0
5877;Apartamento;Recreio dos Bandeirantes;3;0;1;106;2500.0;780.0;250.0
5878;Apartamento;Ipanema;3;1;0;127;3800.0;1268.0;431.0
5879;Apartamento;São Cristóvão;2;1;0;53;900.0;689.0;
5880;Apartamento;Freguesia (Jacarepaguá);1;1;0;50;1200.0;590.0;37.0
5881;Apartamento;Copacabana;3;1;1;140;5000.0;1400.0;200.0
5882;Apartamento;Tijuca;3;2;1;120;2580.0;926.0;187.0
5883;Apartamento;Ipanema;4;5;4;380;30000.0;7000.0;2650.0
5884;Apartamento;Barra da Tijuca;3;3;3;170;4900.0;1984.0;502.0
5885;Apartamento;Centro;1;0;0;30;800.0;400.0;
5886;Apartamento;Ipanema;4;2;1;222;8000.0;2600.0;721.0
5887;Apartamento;Vila Isabel;2;1;0;80;1400.0;626.0;51.0
5888;Apartamento;Barra da Tijuca;3;2;1;109;3900.0;1554.0;317.0
5889;Apartamento;Ipanema;5;2;2;300;16000.0;2200.0;4980.0
5890;Apartamento;Barra da Tijuca;3;2;1;172;2300.0;1600.0;450.0
5891;Apartamento;Barra da Tijuca;2;1;2;80;2400.0;1300.0;1800.0
5892;Apartamento;Barra da Tijuca;2;2;1;67;1950.0;740.0;60.0
5893;Apartamento;Barra da Tijuca;3;2;1;119;3800.0;1580.0;370.0
5894;Apartamento;Jardim Botânico;3;2;1;110;4200.0;990.0;254.0
5895;Apartamento;Barra da Tijuca;3;2;3;100;3200.0;1500.0;262.0
5896;Apartamento;Ipanema;3;2;2;163;5500.0;2400.0;650.0
5897;Apartamento;Tijuca;3;1;1;81;1750.0;596.0;89.0
5898;Apartamento;Leblon;3;2;1;170;7200.0;2200.0;
5899;Quitinete;Catete;1;0;0;27;1800.0;420.0;
5900;Apartamento;Freguesia (Jacarepaguá);2;0;0;60;900.0;315.0;
5901;Apartamento;Recreio dos Bandeirantes;4;2;2;320;4000.0;1140.0;450.0
5902;Apartamento;Catete;2;0;1;70;2300.0;579.0;76.0
5903;Apartamento;Praça da Bandeira;1;0;0;39;900.0;437.0;
5904;Apartamento;Barra da Tijuca;3;2;1;220;7000.0;3300.0;810.0
5905;Apartamento;Recreio dos Bandeirantes;4;2;1;200;3800.0;800.0;
5906;Apartamento;Ipanema;1;0;1;40;3500.0;750.0;50.0
5907;Apartamento;Vila da Penha;2;1;0;65;900.0;190.0;
5908;Apartamento;Barra da Tijuca;3;3;1;185;10000.0;1750.0;750.0
5909;Apartamento;Leblon;3;0;0;80;4000.0;1155.0;
5910;Apartamento;Barra da Tijuca;3;2;1;127;4200.0;1890.0;486.0
5911;Apartamento;Barra da Tijuca;2;1;1;78;2100.0;890.0;140.0
5912;Apartamento;Leblon;4;2;1;140;15000.0;1700.0;600.0
5913;Apartamento;Lagoa;2;2;1;100;3600.0;750.0;150.0
5914;Casa de Condomínio;Barra da Tijuca;4;3;3;266;7900.0;1600.0;6295.0
5915;Apartamento;Barra da Tijuca;1;1;1;60;2900.0;2000.0;500.0
5916;Casa de Vila;Benfica;2;0;0;48;1200.0;40.0;14.0
5917;Apartamento;Jacarepaguá;3;1;1;70;1500.0;530.0;74.0
5918;Apartamento;Barra da Tijuca;2;1;1;90;2800.0;1100.0;120.0
5919;Apartamento;Catete;1;0;1;36;1600.0;416.0;
5920;Apartamento;Centro;0;0;0;48;2000.0;349.0;
5921;Apartamento;Lapa;1;0;0;22;1800.0;;
5922;Casa de Condomínio;Barra da Tijuca;4;6;4;763;11000.0;800.0;2040.0
5923;Apartamento;Santa Teresa;1;0;0;49;660.0;235.0;14.0
5924;Apartamento;Leblon;3;1;1;150;6700.0;1900.0;350.0
5925;Apartamento;Barra da Tijuca;1;1;0;70;1800.0;967.0;214.0
