Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
Apartamento;Maracanã;1;1;1;55;1700.0;566.0;84.0
Casa de Condomínio;Barra da Tijuca;4;4;4;850;18009.0;1560.0;0.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;60;1600.0;1200.0;424.0
Loja/Salão;Recreio dos Bandeirantes;0;0;0;70;6000.0;864.0;117.0
Apartamento;Flamengo;3;0;0;117;2500.0;600.0;200.0
Quitinete;Flamengo;1;0;0;20;1400.0;360.0;27.0
Loja/Salão;Cinelândia;0;0;0;95;1500.0;1250.0;354.0
Apartamento;Botafogo;2;1;1;60;2500.0;1500.0;200.0
Conjunto Comercial/Sala;Barra da Tijuca;0;23;0;937;84339.0;9839.0;4216.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;22;600.0;600.0;100.0
Apartamento;Centro;2;0;0;90;2100.0;570.0;40.0
Casa de Condomínio;Joá;6;3;5;300;25000.0;0.0;0.0
Casa;Campo Grande;2;0;0;100;1500.0;0.0;0.0
Conjunto Comercial/Sala;Copacabana;0;0;0;36;1500.0;570.0;100.0
Apartamento;Barra da Tijuca;4;4;4;276;8300.0;1550.0;0.0
Apartamento;Centro;2;0;0;56;1800.0;544.0;51.0
Casa;Vaz Lobo;1;0;0;30;400.0;0.0;0.0
Flat;Recreio dos Bandeirantes;2;1;2;160;2500.0;750.0;200.0
Apartamento;Laranjeiras;1;0;0;55;2500.0;450.0;0.0
Conjunto Comercial/Sala;Centro;0;0;0;414;17300.0;7534.0;1300.0
Apartamento;Campo Grande;2;1;0;50;780.0;120.0;0.0
Casa de Condomínio;Barra da Tijuca;8;4;4;986;15000.0;1543.0;2082.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;41;1000.0;1259.0;267.0
Apartamento;Leme;2;0;0;85;3800.0;690.0;0.0
Conjunto Comercial/Sala;Centro;0;0;0;32;490.0;850.0;146.0
Apartamento;Tijuca;3;2;1;125;2850.0;970.0;150.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;35;1300.0;1005.0;320.0
Apartamento;Jardim Botânico;3;2;1;111;4100.0;1180.0;292.0
Apartamento;Recreio dos Bandeirantes;2;1;1;60;2100.0;1200.0;150.0
Casa de Vila;Ipanema;3;2;0;130;6000.0;0.0;190.0
Apartamento;Barra da Tijuca;3;2;3;240;5000.0;1620.0;357.0
Conjunto Comercial/Sala;Botafogo;0;3;0;126;11000.0;4834.0;0.0
Quitinete;Centro;0;0;0;32;600.0;401.0;25.0
Apartamento;Bento Ribeiro;2;2;0;69;1500.0;450.0;0.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;27;1600.0;773.0;0.0
Conjunto Comercial/Sala;Centro;0;0;0;190;12600.0;4712.0;1044.0
Prédio Inteiro;Botafogo;0;13;0;1200;63000.0;0.0;6060.0
Apartamento;Recreio dos Bandeirantes;3;2;1;113;2900.0;981.0;27.0
Conjunto Comercial/Sala;Curicica;0;1;0;17;950.0;290.0;0.0
Box/Garagem;Méier;0;1;0;0;250.0;0.0;0.0
Casa de Vila;Engenho de Dentro;1;0;0;50;1000.0;90.0;0.0
Prédio Inteiro;Centro;0;0;0;5000;200000.0;0.0;0.0
Apartamento;Copacabana;3;1;1;240;2600.0;944.0;517.0
Casa de Condomínio;Barra da Tijuca;4;4;2;360;6500.0;1145.0;889.0
Conjunto Comercial/Sala;Centro;0;0;0;38;1000.0;348.0;25.0
Apartamento;Ipanema;2;0;1;120;5500.0;1800.0;200.0
Apartamento;Ipanema;3;1;1;170;6500.0;2554.0;0.0
Conjunto Comercial/Sala;Cachambi;0;1;0;27;1100.0;0.0;0.0
Apartamento;Flamengo;1;0;1;79;2500.0;570.0;1530.0
Casa;Vicente de Carvalho;1;0;0;32;500.0;0.0;0.0
Apartamento;Vila Isabel;3;0;0;75;1700.0;528.0;74.0
Conjunto Comercial/Sala;Tijuca;0;2;0;50;2500.0;999.0;0.0
Conjunto Comercial/Sala;Centro;0;0;0;100;3000.0;3700.0;435.0
Conjunto Comercial/Sala;Botafogo;0;2;0;543;45000.0;17000.0;0.0
Apartamento;Leblon;3;1;2;93;5000.0;1400.0;0.0
Apartamento;Barra da Tijuca;1;1;1;45;1300.0;900.0;50.0
Apartamento;Vila Isabel;1;2;0;54;1200.0;479.0;48.0
Conjunto Comercial/Sala;Botafogo;0;1;0;30;2500.0;561.0;110.0
Conjunto Comercial/Sala;Centro;0;0;0;36;500.0;1100.0;112.0
Casa de Condomínio;Barra da Tijuca;4;3;4;320;9000.0;500.0;5000.0
Casa de Condomínio;Barra da Tijuca;4;3;2;410;8500.0;870.0;8100.0
Apartamento;Barra da Tijuca;2;2;1;111;4500.0;1600.0;300.0
Terreno Padrão;Campo Grande;0;0;0;7000;180000.0;0.0;0.0
Conjunto Comercial/Sala;Centro;0;0;0;1320;125362.0;31670.0;5146.0
Conjunto Comercial/Sala;Centro;0;0;0;110;2800.0;1000.0;140.0
Apartamento;Taquara;2;1;0;52;1100.0;672.0;0.0
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;25;500.0;575.0;1120.0
Apartamento;Laranjeiras;2;0;0;80;1650.0;900.0;80.0
Apartamento;Vila Isabel;2;0;0;69;1400.0;100.0;47.0
Apartamento;Ipanema;3;2;1;170;8000.0;2000.0;532.0
Apartamento;Vila Isabel;1;1;0;54;1800.0;682.0;49.0
Galpão/Depósito/Armazém;Centro;0;0;0;2650;159000.0;0.0;800.0
Loja/Salão;Bangu;0;0;0;24;1800.0;0.0;0.0
Apartamento;Laranjeiras;3;0;0;75;3200.0;652.0;110.0
Apartamento;Barra da Tijuca;5;4;5;400;10000.0;1500.0;5000.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;26;600.0;600.0;88.0
Conjunto Comercial/Sala;Centro;0;0;0;90;6000.0;2181.0;349.0
Apartamento;Leblon;1;0;0;35;2100.0;700.0;120.0
Conjunto Comercial/Sala;Centro;0;0;0;36;500.0;860.0;0.0
Loja/Salão;Campo Grande;0;0;0;200;5000.0;0.0;222.0
Apartamento;Tijuca;3;1;1;170;3200.0;1100.0;180.0
Casa de Vila;Jardim Botânico;2;0;1;50;3000.0;65.0;118.0
Apartamento;Leblon;3;1;0;98;3500.0;1240.0;164.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;28;1500.0;923.0;223.0
Casa de Condomínio;Jacarepaguá;3;5;2;250;4000.0;250.0;348.0
Apartamento;Leblon;3;2;2;260;28000.0;4500.0;800.0
Casa;Barra da Tijuca;5;3;5;615;18000.0;2300.0;0.0
Apartamento;Ipanema;1;0;1;40;3300.0;470.0;102.0
Apartamento;Recreio dos Bandeirantes;2;2;2;79;1500.0;1002.0;0.0
Apartamento;Tijuca;1;1;0;60;1400.0;600.0;92.0
Apartamento;Barra da Tijuca;3;2;1;126;5000.0;1800.0;3000.0
Conjunto Comercial/Sala;Centro;0;1;0;300;9900.0;3339.0;1430.0
Conjunto Comercial/Sala;Campo Grande;0;0;0;15;800.0;200.0;0.0
Loja/Salão;Taquara;0;1;0;107;6000.0;293.0;1746.0
Apartamento;Barra da Tijuca;4;3;4;233;10000.0;3200.0;0.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;55;1200.0;1035.0;191.0
Loja/Salão;Bonsucesso;0;0;0;56;1500.0;0.0;77.0
Casa Comercial;Bonsucesso;3;0;0;67;1600.0;0.0;0.0
Conjunto Comercial/Sala;Centro;0;0;0;30;1300.0;1000.0;70.0
Casa;Campo Grande;2;1;0;80;1215.0;0.0;0.0
Loja/Salão;Taquara;0;1;0;82;5200.0;0.0;0.0
Apartamento;Leblon;2;1;1;92;4500.0;1500.0;1000.0
Loja/Salão;Madureira;0;0;0;60;4500.0;1560.0;391.0
Flat;Ipanema;2;1;1;87;10000.0;3400.0;1200.0
Apartamento;Ipanema;1;0;0;32;1300.0;645.0;99.0
Apartamento;Recreio dos Bandeirantes;4;1;4;234;3800.0;1180.0;530.0
Casa;Engenho Novo;2;0;0;60;550.0;0.0;0.0
Conjunto Comercial/Sala;Centro;0;0;0;42;1000.0;1065.0;164.0
Quitinete;Copacabana;1;0;0;45;1700.0;442.0;57.0
Apartamento;Tijuca;1;1;0;40;1250.0;446.0;16.0
Conjunto Comercial/Sala;Botafogo;0;3;0;100;7000.0;2694.0;1950.0
Apartamento;Recreio dos Bandeirantes;2;1;1;107;3500.0;650.0;0.0
Apartamento;Barra da Tijuca;4;3;4;266;12000.0;3700.0;692.0
Conjunto Comercial/Sala;Centro;0;0;0;220;7000.0;8700.0;0.0
Apartamento;Recreio dos Bandeirantes;2;1;1;70;2300.0;775.0;0.0
Apartamento;Barra da Tijuca;3;1;1;87;1900.0;1302.0;0.0
Apartamento;Botafogo;2;1;2;80;4800.0;1220.0;299.0
Galpão/Depósito/Armazém;Vargem Pequena;0;10;0;2000;25000.0;0.0;4000.0
Apartamento;Copacabana;3;1;1;190;8500.0;1300.0;324.0
Casa;Vicente de Carvalho;1;0;1;50;1000.0;0.0;0.0
Apartamento;Lagoa;4;2;1;200;7000.0;1557.0;0.0
Apartamento;Barra da Tijuca;3;2;1;140;4500.0;1587.0;357.0
Apartamento;Ipanema;3;2;1;170;6300.0;2200.0;387.0
Apartamento;Barra da Tijuca;4;4;4;240;17000.0;5000.0;2000.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;39;1600.0;1435.0;288.0
Casa;Vaz Lobo;2;1;0;90;1500.0;0.0;0.0
Apartamento;Barra da Tijuca;3;1;1;82;2500.0;1230.0;269.0
Apartamento;Engenho Novo;2;0;0;60;900.0;400.0;170.0
Apartamento;Barra da Tijuca;3;2;0;157;6500.0;1960.0;8982.0
Apartamento;Portuguesa;3;0;1;106;1800.0;650.0;0.0
Conjunto Comercial/Sala;Copacabana;0;0;0;36;1200.0;706.0;213.0
Conjunto Comercial/Sala;Jabour;0;0;0;30;870.0;0.0;0.0
Apartamento;Barra da Tijuca;4;3;4;237;8500.0;3500.0;400.0
Apartamento;Jardim Botânico;2;1;1;79;3000.0;1447.0;225.0
Terreno Padrão;Campo Grande;0;0;0;300;10000.0;0.0;0.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;33;2500.0;530.0;0.0
Apartamento;Ipanema;1;0;1;55;2790.0;420.0;90.0
Apartamento;Campo Grande;2;0;0;55;900.0;350.0;0.0
Loja/Salão;Centro;0;40;0;820;9800.0;0.0;0.0
Conjunto Comercial/Sala;Santo Cristo;0;0;0;300;9000.0;3000.0;0.0
Apartamento;Barra da Tijuca;3;2;1;150;3600.0;1005.0;382.0
Apartamento;Recreio dos Bandeirantes;3;2;1;104;2200.0;1128.0;196.0
Conjunto Comercial/Sala;Centro;0;0;0;33;600.0;465.0;0.0
Apartamento;Vila da Penha;2;1;0;85;1100.0;300.0;0.0
Apartamento;Barra da Tijuca;2;1;0;71;1600.0;1204.0;212.0
Apartamento;Pechincha;2;1;0;78;1100.0;570.0;18.0
Apartamento;Leme;2;0;1;86;4000.0;777.0;0.0
Apartamento;Jacarepaguá;3;1;1;70;1600.0;650.0;120.0
Apartamento;Barra da Tijuca;2;2;1;100;5500.0;2200.0;300.0
Loja/Salão;Barra da Tijuca;0;0;0;46;2200.0;2740.0;0.0
Apartamento;Praça da Bandeira;1;0;0;30;800.0;355.0;25.0
Apartamento;Ipanema;4;2;2;300;16000.0;2100.0;498.0
Apartamento;Recreio dos Bandeirantes;2;1;1;76;1800.0;811.0;120.0
Loja Shopping/ Ct Comercial;Leblon;0;7;0;1600;330000.0;10000.0;0.0
Casa;Campo Grande;2;1;0;80;1290.0;0.0;0.0
Apartamento;Leblon;3;1;1;150;6700.0;1900.0;3500.0
Loja/Salão;Recreio dos Bandeirantes;0;1;0;113;5000.0;345.0;0.0
Loja/Salão;Copacabana;0;0;0;190;40000.0;2300.0;0.0
Apartamento;Urca;3;1;1;120;4300.0;2478.0;343.0
Apartamento;Santa Teresa;3;1;0;148;2600.0;1430.0;0.0
Apartamento;Leblon;3;3;2;240;20000.0;3890.0;890.0
Apartamento;Barra da Tijuca;4;2;2;115;3900.0;129880.0;358.0
Conjunto Comercial/Sala;Centro;0;0;0;32;700.0;1250.0;84.0
Apartamento;Barra da Tijuca;2;1;1;82;2100.0;1350.0;1100.0
Apartamento;Lagoa;2;1;0;72;3400.0;1430.0;230.0
Apartamento;Copacabana;3;1;1;200;4792.0;2800.0;208.0
Apartamento;Copacabana;2;0;0;79;3000.0;933.0;142.0
Apartamento;Barra da Tijuca;3;2;1;77;1700.0;1200.0;2031.0
Apartamento;Jacarepaguá;3;1;2;73;1700.0;650.0;61.0
Conjunto Comercial/Sala;Centro;0;2;0;629;31450.0;16932.0;2710.0
Prédio Inteiro;Centro;0;90;0;7774;505310.0;0.0;0.0
Conjunto Comercial/Sala;Cinelândia;0;1;0;192;6000.0;4100.0;1037.0
Apartamento;Copacabana;3;1;1;110;8000.0;1100.0;390.0
Apartamento;Leblon;2;1;1;93;5000.0;1400.0;2500.0
Casa de Condomínio;Recreio dos Bandeirantes;3;2;3;241;4000.0;900.0;0.0
Casa Comercial;Glória;0;0;0;301;39000.0;0.0;452.0
Apartamento;Anil;2;1;0;56;1200.0;348.0;12.0
Apartamento;Jardim Botânico;2;2;1;83;3500.0;1630.0;254.0
Apartamento;Freguesia (Jacarepaguá);2;1;0;60;1000.0;575.0;65.0
Casa Comercial;Humaitá;0;0;0;220;16000.0;0.0;0.0
Flat;Barra da Tijuca;1;1;0;55;2000.0;3080.0;560.0
Casa Comercial;Glória;0;2;0;461;55400.0;9696.0;692.0
Apartamento;Méier;2;1;0;78;1300.0;390.0;33.0
Apartamento;Recreio dos Bandeirantes;4;2;3;122;2300.0;1330.0;257.0
Conjunto Comercial/Sala;Recreio dos Bandeirantes;1;1;1;30;1200.0;300.0;112.0
Galpão/Depósito/Armazém;Santa Cruz;0;0;0;2000;30000.0;0.0;262.0
Apartamento;Tijuca;2;1;0;76;2100.0;1033.0;124.0
Conjunto Comercial/Sala;Centro;0;0;0;969;50000.0;23257.0;0.0
Apartamento;Pechincha;1;0;0;60;1100.0;347.0;55.0
Apartamento;Barra da Tijuca;1;1;0;60;2100.0;3079.0;0.0
Apartamento;Ipanema;5;1;3;426;25000.0;3200.0;441.0
Apartamento;Barra da Tijuca;3;1;1;96;3000.0;1230.0;100.0
Apartamento;Barra da Tijuca;4;3;4;266;15000.0;3700.0;6920.0
Apartamento;Cachambi;2;1;0;65;800.0;410.0;0.0
Apartamento;Flamengo;2;0;0;80;3000.0;785.0;141.0
Apartamento;Ipanema;4;0;2;398;30000.0;6000.0;0.0
Apartamento;Grajaú;3;1;1;122;2250.0;1045.0;0.0
Apartamento;Lagoa;3;2;1;247;7000.0;1500.0;6438.0
Apartamento;Jacarepaguá;2;1;0;41;1100.0;550.0;0.0
Casa de Condomínio;Barra da Tijuca;4;3;2;260;8000.0;900.0;530.0
Apartamento;Leme;1;0;0;50;2100.0;425.0;26.0
Conjunto Comercial/Sala;Centro;0;0;0;20;600.0;420.0;123.0
Apartamento;Cachambi;2;1;0;59;1300.0;655.0;36.0
Flat;Ipanema;1;1;1;54;2600.0;2200.0;200.0
Loft;Barra da Tijuca;1;1;1;60;2000.0;1350.0;200.0
Apartamento;Barra da Tijuca;4;2;2;160;3900.0;2200.0;600.0
Apartamento;Barra da Tijuca;3;2;1;108;4500.0;1764.0;6874.0
Apartamento;Ipanema;3;3;2;270;18000.0;2640.0;833.0
Apartamento;Santa Teresa;1;0;1;55;2490.0;520.0;95.0
Casa de Condomínio;Barra da Tijuca;4;0;1;265;12000.0;870.0;5232.0
Apartamento;São Conrado;2;1;1;100;2300.0;1050.0;170.0
Quitinete;Centro;1;0;0;18;950.0;397.0;24.0
Loja/Salão;Senador Vasconcelos;0;0;0;40;1000.0;0.0;0.0
Conjunto Comercial/Sala;Ipanema;0;1;0;30;2200.0;1000.0;200.0
Conjunto Comercial/Sala;Flamengo;0;32;0;2361;212544.0;74863.0;0.0
Apartamento;Barra da Tijuca;1;1;1;90;2350.0;1300.0;273.0
Quitinete;Botafogo;1;0;1;21;1600.0;375.0;242.0
Apartamento;Laranjeiras;1;0;0;49;1800.0;392.0;25.0
Apartamento;Leme;3;1;0;103;3000.0;1080.0;222.0
Apartamento;Cachambi;1;0;0;40;800.0;150.0;0.0
Conjunto Comercial/Sala;Centro;0;0;0;200;18000.0;4312.0;1218.0
Apartamento;Estácio;2;0;0;63;1200.0;624.0;0.0
Casa de Vila;Engenho Novo;2;0;0;61;1000.0;0.0;0.0
Apartamento;Barra da Tijuca;2;2;2;75;4500.0;1930.0;0.0
Apartamento;Copacabana;2;2;0;106;3200.0;900.0;150.0
Apartamento;Botafogo;1;0;0;35;1300.0;439.0;23.0
Apartamento;São Francisco Xavier;2;1;0;55;1300.0;439.0;14.0
Apartamento;Ipanema;3;1;1;140;8500.0;2250.0;513.0
Conjunto Comercial/Sala;Del Castilho;0;2;0;57;2900.0;850.0;0.0
Apartamento;Pechincha;2;1;0;50;1100.0;575.0;36.0
Conjunto Comercial/Sala;Centro;0;0;0;350;8000.0;4350.0;1811.0
Apartamento;Jardim Botânico;3;1;1;200;5900.0;1100.0;450.0
Quitinete;Botafogo;1;0;0;18;1200.0;456.0;25.0
Flat;Ipanema;2;2;2;85;7000.0;1600.0;1200.0
Apartamento;Tijuca;4;2;1;125;2950.0;1530.0;197.0
Quitinete;Grajaú;1;0;0;40;900.0;250.0;10.0
Apartamento;Tijuca;3;1;1;120;1800.0;1188.0;170.0
Flat;Barra da Tijuca;1;1;0;48;3400.0;1200.0;330.0
Apartamento;Barra da Tijuca;4;3;2;263;10000.0;2589.0;62.0
Apartamento;Realengo;2;1;0;52;700.0;390.0;0.0
Apartamento;Cachambi;2;0;0;75;900.0;200.0;0.0
Apartamento;Ipanema;5;2;2;290;17000.0;1908.0;773.0
Conjunto Comercial/Sala;Centro;0;0;0;600;38000.0;10957.0;2703.0
Prédio Inteiro;Rio Comprido;0;0;0;3000;30000.0;0.0;0.0
Apartamento;Olaria;2;0;0;55;750.0;90.0;0.0
Apartamento;Recreio dos Bandeirantes;2;1;1;108;1600.0;708.0;0.0
Conjunto Comercial/Sala;Centro;0;0;0;120;2000.0;440.0;640.0
Loja Shopping/ Ct Comercial;Barra da Tijuca;0;3;0;100;2000.0;2500.0;1700.0
Apartamento;Barra da Tijuca;3;2;1;107;3500.0;1850.0;340.0
Conjunto Comercial/Sala;Campo Grande;0;0;70;54;1200.0;400.0;0.0
Quitinete;Centro;1;0;0;25;1750.0;0.0;0.0
Apartamento;Recreio dos Bandeirantes;2;2;1;82;1990.0;700.0;184.0
Conjunto Comercial/Sala;Centro;0;0;0;526;29000.0;17000.0;289.0
Apartamento;Recreio dos Bandeirantes;2;1;1;75;2000.0;676.0;131.0
Apartamento;Recreio dos Bandeirantes;4;2;2;153;2000.0;1414.0;352.0
Casa de Condomínio;Taquara;4;4;2;680;4500.0;400.0;300.0
Apartamento;Ipanema;5;1;4;354;25000.0;4419.0;2200.0
Apartamento;Barra da Tijuca;3;1;0;72;2200.0;600.0;0.0
Apartamento;Grajaú;1;0;1;50;1500.0;20.0;50.0
Apartamento;Barra da Tijuca;1;0;0;65;2800.0;903.0;0.0
Loja/Salão;Campo Grande;0;0;0;50;2500.0;0.0;0.0
Conjunto Comercial/Sala;Centro;0;0;0;30;1200.0;722.0;111.0
Apartamento;Copacabana;3;1;1;180;5000.0;2800.0;339.0
Apartamento;Barra da Tijuca;2;1;2;94;2200.0;950.0;240.0
Loja/Salão;Senador Vasconcelos;0;0;0;50;2000.0;0.0;0.0
Apartamento;Freguesia (Jacarepaguá);3;2;2;120;1800.0;1107.0;190.0
Flat;Copacabana;2;1;0;80;2000.0;1800.0;200.0
Apartamento;Grajaú;3;1;1;85;1450.0;407.0;0.0
Conjunto Comercial/Sala;São Conrado;0;1;0;35;1700.0;910.0;15.0
Apartamento;Taquara;3;1;0;55;900.0;330.0;15.0
Conjunto Comercial/Sala;Centro;0;0;0;120;4800.0;1750.0;494.0
Apartamento;Vila Valqueire;2;0;0;60;800.0;330.0;14.0
Apartamento;Tijuca;2;0;0;60;1200.0;350.0;0.0
Flat;Lagoa;1;1;0;55;2800.0;1700.0;300.0
Apartamento;Recreio dos Bandeirantes;2;1;1;97;1800.0;1100.0;140.0
Apartamento;Méier;2;1;0;65;1200.0;465.0;0.0
Conjunto Comercial/Sala;Centro;0;0;0;62;1600.0;1146.0;268.0
Conjunto Comercial/Sala;Ipanema;0;0;0;30;1800.0;1000.0;200.0
Casa Comercial;Catete;0;0;0;492;35000.0;0.0;0.0
Apartamento;Ipanema;4;2;2;240;16000.0;3718.0;1476.0
Apartamento;Tomás Coelho;2;1;0;50;650.0;228.0;0.0
Apartamento;Glória;1;0;0;30;1100.0;361.0;24.0
Apartamento;Ipanema;3;1;2;135;7000.0;1300.0;493.0
Quitinete;Flamengo;1;0;0;22;1400.0;480.0;53.0
Apartamento;Flamengo;2;1;2;87;5000.0;1400.0;435.0
Apartamento;Centro;2;0;0;60;1500.0;500.0;130.0
Conjunto Comercial/Sala;Largo do Machado;0;0;0;32;1000.0;560.0;165.0
Apartamento;Recreio dos Bandeirantes;3;2;3;167;3000.0;1150.0;354.0
Apartamento;Barra da Tijuca;3;2;1;113;2800.0;1550.0;180.0
Loja/Salão;Copacabana;0;0;0;102;9000.0;700.0;910.0
Casa de Condomínio;Anil;3;1;1;405;4200.0;700.0;388.0
Apartamento;Jardim Botânico;2;1;0;70;3000.0;1283.0;193.0
Apartamento;Botafogo;2;1;1;79;4350.0;1100.0;244.0
Apartamento;Laranjeiras;4;1;2;170;5200.0;1100.0;280.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;22;499.0;796.0;112.0
Apartamento;Ilha do Governador;2;1;0;48;1100.0;395.0;24.0
Quitinete;Glória;1;0;0;35;1100.0;495.0;0.0
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;2;0;79;1700.0;530.0;0.0
Conjunto Comercial/Sala;Botafogo;0;2;0;220;20000.0;5600.0;1300.0
Flat;Arpoador;2;2;2;83;6250.0;3465.0;350.0
Apartamento;Leme;3;1;1;197;7500.0;1970.0;0.0
Apartamento;Copacabana;4;0;0;160;5500.0;1700.0;230.0
Casa de Condomínio;Barra da Tijuca;4;3;4;600;15000.0;2200.0;1000.0
Apartamento;Laranjeiras;3;1;1;127;2500.0;962.0;0.0
Apartamento;São Conrado;2;2;1;96;3500.0;1000.0;200.0
Apartamento;Tijuca;3;0;0;90;1800.0;873.0;75.0
Quitinete;Estácio;1;0;0;18;600.0;150.0;25.0
Apartamento;Barra da Tijuca;1;1;0;58;1700.0;1100.0;0.0
Conjunto Comercial/Sala;Tijuca;0;1;0;45;1400.0;2000.0;190.0
Apartamento;Maracanã;2;0;0;60;950.0;620.0;20.0
Casa;Inhoaíba;1;0;0;50;600.0;0.0;0.0
Apartamento;Barra da Tijuca;3;2;1;130;5500.0;1750.0;410.0
Apartamento;Copacabana;4;1;1;274;8000.0;1746.0;7077.0
Apartamento;Ipanema;3;3;2;200;16000.0;3100.0;694.0
Apartamento;Copacabana;1;0;0;42;1400.0;650.0;50.0
Conjunto Comercial/Sala;Centro;0;0;0;201;8800.0;1909.0;0.0
Galpão/Depósito/Armazém;Riachuelo;0;0;0;1200;10000.0;0.0;0.0
Casa Comercial;Botafogo;0;8;0;465;26000.0;0.0;3545.0
Apartamento;Copacabana;2;1;1;115;4500.0;1150.0;284.0
Apartamento;Laranjeiras;3;1;1;143;4800.0;1600.0;213.0
Apartamento;Lapa;1;0;0;45;1500.0;500.0;180.0
Galpão/Depósito/Armazém;São Cristóvão;0;2;0;900;20000.0;3711.0;3880.0
Apartamento;Guadalupe;2;1;0;40;600.0;293.0;53.0
Apartamento;Barra da Tijuca;3;2;3;145;3700.0;1800.0;350.0
Galpão/Depósito/Armazém;Bonsucesso;0;0;0;487;9000.0;0.0;1270.0
Flat;Leblon;2;1;1;75;6000.0;2280.0;129.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;32;1800.0;947.0;183.0
Apartamento;Leblon;4;2;4;304;12500.0;2710.0;1154.0
Galpão/Depósito/Armazém;Manguinhos;0;0;0;600;6000.0;0.0;0.0
Conjunto Comercial/Sala;Barra da Tijuca;0;3;0;102;6000.0;3600.0;560.0
Apartamento;Recreio dos Bandeirantes;3;2;2;180;3000.0;1109.0;439.0
Conjunto Comercial/Sala;Centro;0;0;0;35;900.0;322.0;0.0
Galpão/Depósito/Armazém;Maria da Graça;0;0;0;1000;9800.0;0.0;63.0
Apartamento;Tijuca;4;2;1;188;2000.0;2000.0;309.0
Conjunto Comercial/Sala;Barra da Tijuca;0;3;0;67;1200.0;3004.0;496.0
Apartamento;São Conrado;3;3;1;240;5200.0;3400.0;0.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;29;860.0;472.0;249.0
Apartamento;Barra da Tijuca;1;1;0;65;3000.0;1603.0;0.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;30;1100.0;581.0;56.0
Apartamento;Leblon;3;0;3;130;13500.0;2266.0;600.0
Casa de Condomínio;Barra da Tijuca;5;4;4;622;10000.0;1390.0;1514.0
Apartamento;Barra da Tijuca;4;3;2;215;13700.0;3580.0;540.0
Apartamento;Copacabana;3;1;1;130;6000.0;1000.0;0.0
Conjunto Comercial/Sala;Botafogo;0;1;0;45;2800.0;500.0;150.0
Loja/Salão;Leme;0;0;0;240;25000.0;0.0;0.0
Apartamento;Laranjeiras;3;1;1;130;4200.0;1600.0;241.0
Conjunto Comercial/Sala;Centro;0;0;0;680;10000.0;4800.0;0.0
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;29;900.0;1009.0;0.0
Apartamento;Ipanema;2;2;1;130;16500.0;1530.0;900.0
Apartamento;Humaitá;2;1;0;75;3000.0;950.0;0.0
Apartamento;Flamengo;3;1;0;165;5500.0;1550.0;350.0
Apartamento;Lagoa;3;3;3;227;14000.0;3675.0;0.0
Apartamento;Barra da Tijuca;4;3;4;290;15000.0;3200.0;620.0
Prédio Inteiro;Centro;0;0;0;630;11000.0;0.0;2304.0
Apartamento;Barra da Tijuca;4;2;1;130;3300.0;2185.0;300.0
Conjunto Comercial/Sala;Barra da Tijuca;0;38;0;1290;60000.0;30200.0;0.0
Apartamento;Centro;1;0;0;40;1500.0;400.0;24.0
Conjunto Comercial/Sala;Del Castilho;0;0;0;29;250000.0;778.0;735.0
Apartamento;Jardim Botânico;3;0;0;67;2500.0;686.0;0.0
Apartamento;Barra da Tijuca;2;1;1;100;3000.0;800.0;0.0
Casa de Condomínio;Recreio dos Bandeirantes;4;4;2;240;4200.0;1500.0;360.0
Loja/Salão;Recreio dos Bandeirantes;0;1;0;59;5000.0;300.0;0.0
Apartamento;Ipanema;3;1;1;120;7000.0;1800.0;370.0
Apartamento;Méier;2;0;0;46;800.0;507.0;13.0
Apartamento;Ipanema;4;2;2;220;15000.0;1900.0;508.0
Apartamento;Ipanema;2;1;0;180;14000.0;2500.0;1000.0
Apartamento;Rio Comprido;1;1;0;40;1200.0;352.0;340.0
Loja/Salão;Barra da Tijuca;0;3;0;472;58000.0;7810.0;7785.0
Apartamento;Tijuca;2;1;0;112;1800.0;335.0;134.0
Apartamento;Copacabana;3;1;1;140;5000.0;1450.0;0.0
Conjunto Comercial/Sala;Centro;0;0;0;97;800.0;300.0;131.0
Apartamento;Copacabana;1;0;1;35;1800.0;560.0;68.0
Apartamento;Gávea;2;0;1;146;4000.0;617.0;0.0
Apartamento;Barra da Tijuca;4;2;0;145;3500.0;2366.0;470.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;90;6500.0;2279.0;599.0
